date,category,tags,expense,income,amount_clp,description,day
2025-05-06,Education,AI,23.8,0.0,22356.0,ChatGPT,Tuesday
2025-05-06,Health & Personal Care,cosmetics,34364.0,0.0,34364.0,3INA concealers,Tuesday
2025-05-07,Transport,travel card,4000.0,0.0,4000.0,none,Wednesday
2025-05-07,Food & Drinks,coffee & tea,10000.0,0.0,10000.0,none,Wednesday
2025-05-07,Clothing & Footwear,accessories,27230.0,0.0,27230.0,Satin stuff curly cosas,Wednesday
2025-05-08,Transport,taxi,16092.0,0.0,16092.0,none,Thursday
2025-05-08,Transport,taxi,10298.0,0.0,10298.0,none,Thursday
2025-05-09,Transport,taxi,3598.0,0.0,3598.0,none,Friday
2025-05-09,Transport,taxi,7696.0,0.0,7696.0,none,Friday
2025-05-09,Food & Drinks,restaurants,38676.0,0.0,38676.0,none,Friday
2025-05-10,Food & Drinks,restaurants,14629.0,0.0,14629.0,none,Saturday
2025-05-10,Education,AI,600.0,0.0,560214.0,Outskill AI Fellowship,Saturday
2025-05-11,Food & Drinks,restaurants,12172.0,0.0,12172.0,none,Sunday
2025-05-11,Home & Utilities,utilities,15616.0,0.0,15616.0,Enel,Sunday
2025-05-12,Transport,travel card,4000.0,0.0,4000.0,none,Monday
2025-05-12,Food & Drinks,groceries,20990.0,0.0,20990.0,Almuerzos Listos,Monday
2025-05-12,Education,none,117424.0,0.0,117424.0,Silent Book Club lawyer payment,Monday
2025-05-13,Food & Drinks,coffee & tea,5100.0,0.0,5100.0,none,Tuesday
2025-05-13,Health & Personal Care,medicine,11491.0,0.0,11491.0,Lexapro,Tuesday
2025-05-13,Food & Drinks,restaurants,16620.0,0.0,16620.0,none,Tuesday
2025-05-13,Health & Personal Care,medical services,267790.0,0.0,267790.0,Banmedica March,Tuesday
2025-05-14,Education,books/library,39000.0,0.0,39000.0,Silent Book Club Accountant,Wednesday
2025-05-14,Transport,travel card,4000.0,0.0,4000.0,none,Wednesday
2025-05-14,Education,AI,2990.0,0.0,2990.0,Bear Pro ,Wednesday
2025-05-14,Food & Drinks,coffee & tea,10000.0,0.0,10000.0,none,Wednesday
2025-05-14,Food & Drinks,restaurants,10000.0,0.0,10000.0,none,Wednesday
